radius,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300
0.000575,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,13,9,5,5,5,6,2,1,0,0,0
0.0005875,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,11,6,5,5,5,6,2,1,0,0,0
0.0006,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,9,5,5,5,5,6,2,1,0,0,0
0.0006125,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,9,5,5,4,5,6,2,0,0,0,0
0.000625,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,9,5,5,4,5,6,2,0,0,0,0
0.0006375,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,9,5,5,4,5,6,2,0,0,0,0
0.00065,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,9,5,5,4,5,6,2,0,0,0,0
0.0006625,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,9,5,4,4,5,5,2,0,0,0,0
0.000675,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,9,5,4,4,5,5,2,0,0,0,0
0.0006875,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,9,5,4,4,4,4,2,0,0,0,0
0.0007,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,9,5,4,4,4,4,2,0,0,0,0
0.0007125,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,9,5,3,4,4,4,2,0,0,0,0
0.000725,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,9,5,3,4,4,4,2,0,0,0,0
0.0007375,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,9,5,3,4,4,4,2,0,0,0,0
0.00075,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,9,5,3,4,4,4,2,0,0,0,0
0.0007625,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,9,5,3,4,4,4,2,0,0,0,0
0.000775,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,9,5,3,4,4,4,2,0,0,0,0
0.0007875,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,9,5,3,3,4,4,2,0,0,0,0
0.0008,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,9,5,3,3,4,4,2,0,0,0,0
0.0008125,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,9,5,3,3,4,4,1,0,0,0,0
0.000825,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,9,5,3,3,4,4,1,0,0,0,0
0.0008375,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,8,5,3,2,4,4,1,0,0,0,0
0.00085,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,7,5,3,2,4,4,1,0,0,0,0
0.0008625,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,7,5,3,2,4,4,1,0,0,0,0
0.000875,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,6,5,3,2,4,2,1,0,0,0,0
0.0008875,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,6,5,3,2,4,2,1,0,0,0,0
0.0009,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,6,5,3,2,4,2,1,0,0,0,0
0.0009125,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,6,5,3,2,4,2,1,0,0,0,0
0.000925,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,5,5,2,2,4,2,1,0,0,0,0
0.0009375,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,5,5,2,2,4,2,1,0,0,0,0
