radius,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300
0.00085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,95,97,98,96,96,99,100,100,100,100
0.0008625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,95,97,98,96,96,99,100,100,100,100
0.000875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,95,97,98,96,98,99,100,100,100,100
0.0008875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,95,97,98,96,98,99,100,100,100,100
0.0009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,95,97,98,96,98,99,100,100,100,100
0.0009125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,95,97,98,96,98,99,100,100,100,100
0.000925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,98,98,96,98,99,100,100,100,100
0.0009375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,98,98,96,98,99,100,100,100,100
0.00095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,98,98,96,98,99,100,100,100,100
0.0009625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,98,98,96,98,99,100,100,100,100
0.000975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,98,98,96,98,99,100,100,100,100
0.0009875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,98,98,96,98,99,100,100,100,100
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,98,98,96,99,99,100,100,100,100
