t,step,event,theta_ns,theta_s,dtheta_ns,dtheta_s,hip_x,hip_y,swing_x,swing_y,support_x,support_y
44.090509210635986,58,flow,0.12355550933305874,-0.07983080285425898,1.854618463115897,-0.7035893935849817,36.944453589705454,-2.3581359922067895,37.067694973248805,-3.3505127157257966,36.86470755288294,-3.3549512055794097
44.100509210635984,58,flow,0.14180180883563356,-0.08696060994495977,1.7935931879932823,-0.7226550359678217,36.95155860276576,-2.358729897267721,37.09288566986141,-3.3486928562243383,36.86470755288294,-3.3549512055794097
44.11050921063599,58,flow,0.1594070324960847,-0.09428943595223048,1.726466336681008,-0.743380360502963,36.958857337592,-2.359393162048427,37.11759012253356,-3.346714742378107,36.86470755288294,-3.3549512055794097
44.12050921063599,58,flow,0.17631208277028584,-0.1018334926576033,1.653624039586073,-0.7656883714551241,36.96636513353423,-2.36013175648519,37.141765163613364,-3.3446290035347896,36.86470755288294,-3.3549512055794097
44.130509210635985,58,flow,0.19246178783460743,-0.10960822551604577,1.5754643098929877,-0.7895031190957761,36.97409643866794,-2.360952175566444,37.165372245002295,-3.342488504955807,36.86470755288294,-3.3549512055794097
44.14050921063598,58,flow,0.20780499139257005,-0.11762833336497203,1.4923913432771752,-0.8147515133342004,36.982064814584,-2.361861444718877,37.1883774276916,-3.340347574243826,36.86470755288294,-3.3549512055794097
44.15050921063599,58,flow,0.2222945887963078,-0.1259078051184488,1.4048104993432844,-0.8413649010704021,36.99028295689242,-2.3628671275356914,37.21075128685759,-3.33826126094145,36.86470755288294,-3.3549512055794097
44.160509210635986,58,flow,0.23588751675950465,-0.13445997093071135,1.3131240481972903,-0.8692803794539214,36.99876272876727,-2.363977336186972,37.23246874523959,-3.336284642476829,36.86470755288294,-3.3549512055794097
44.170509210635984,58,flow,0.2485447045275063,-0.14329756511610908,1.2177277175568864,-0.898441833138448,37.00751520464518,-2.3652007448075274,37.253508848550354,-3.3344721862305446,36.86470755288294,-3.3549512055794097
44.18050921063599,58,flow,0.2602309945132354,-0.15243279806359925,1.1190080349201954,-0.9288006972032198,37.01655072112242,-2.3665466061066045,37.27385449693647,-3.3328771742621566,36.86470755288294,-3.3549512055794097
44.19050921063599,58,flow,0.2709150401835729,-0.16187743445696245,1.01734042696012,-0.9603164581953957,37.02587893214787,-2.3680247713879647,37.29349214614465,-3.33155119432317,36.86470755288294,-3.3549512055794097
44.200509210635985,58,flow,0.28056918847783685,-0.17164287527818528,0.9130880148291125,-0.9929569136129329,37.03550886575483,-2.369645714109257,37.312411491205225,-3.3305436982983583,36.86470755288294,-3.3549512055794097
44.21050921063598,58,flow,0.28916935334472843,-0.18174024130233613,0.8066010289611827,-1.0266982152474649,37.04544897978374,-2.371420557047367,37.330605144260204,-3.329901627210504,36.86470755288294,-3.3549512055794097
44.22050921063599,58,flow,0.29669488617563905,-0.19218045606166095,0.698216759208486,-1.061524724477256,37.055707214295666,-2.3733611030721447,37.3480683167715,-3.3296691004030854,36.86470755288294,-3.3549512055794097
44.23050921063599,58,flow,0.3031284480574976,-0.20297432654237885,0.5882599544161795,-1.0974287082777248,37.06629103864051,-2.375479869464958,37.3647985148557,-3.329887165457418,36.86470755288294,-3.3549512055794097
44.240509210635985,58,flow,0.30845588792043277,-0.21413262016217274,0.47704358840007466,-1.134409903869219,37.07720749140788,-2.3777901256509804,37.380795254993785,-3.3305936047592954,36.86470755288294,-3.3549512055794097
44.25050921063599,58,flow,0.31266612985348813,-0.2256661368466677,0.3648699153887946,-1.1724749779978636,37.088463211738876,-2.380305934144748,37.396059805919805,-3.3318227943465484,36.86470755288294,-3.3549512055794097
44.26050921063599,58,flow,0.31575107213166914,-0.2375857752705564,0.252031746126724,-1.2116369042435482,37.10006446070624,-2.383042194436981,37.41059496114462,-3.333605610678891,36.86470755288294,-3.3549512055794097
44.270509210635986,58,flow,0.3177054998549491,-0.24990259254839536,0.13881388501577774,-1.251914278799715,37.11201713167407,-2.386014689476238,37.42440484534304,-3.335969381210888,36.86470755288294,-3.3549512055794097
44.280509210635984,58,flow,0.31852701255097904,-0.2626278568493311,0.02549467813428371,-1.2933305921300695,37.12432674872413,-2.389240134321151,37.43749475673264,-3.338937875057634,36.86470755288294,-3.3549512055794097
44.29050921063599,58,flow,0.3182159676379596,-0.27577309256919896,-0.08765236884964715,-1.335913470966499,37.13699845238562,-2.3927362264567495,37.449871046598396,-3.3425313305663495,36.86470755288294,-3.3549512055794097
44.30050921063599,58,flow,0.31677544027748394,-0.28935011782440395,-0.20035693531464047,-1.3796939023906456,37.150036972031536,-2.3965216971812566,37.46154103625931,-3.3467665171984873,36.86470755288294,-3.3549512055794097
44.310509210635985,58,flow,0.3142111998621241,-0.3033710741366301,-0.3123502176973602,-1.424705449341735,37.1634465844098,-2.40061636337653,37.47251297101562,-3.3516568297450333,36.86470755288294,-3.3549512055794097
