0.132,0,0,11,19,20,20,20,20,20,20,20,20,20,20,20
0.135,0,0,12,19,20,20,20,20,20,20,20,20,20,20,20
0.138,0,0,12,19,20,20,20,20,20,20,20,20,20,20,20
0.141,0,0,12,19,20,20,20,20,20,20,20,20,20,20,20
0.144,0,0,12,19,20,20,20,20,20,20,20,20,20,20,20
0.147,0,0,12,19,20,20,20,20,20,20,20,20,20,20,20
0.15,0,0,12,19,20,20,20,20,20,20,20,20,20,20,20
0.153,0,0,12,19,20,20,20,20,20,20,20,20,20,20,20
0.156,0,0,12,19,20,20,20,20,20,20,20,20,20,20,20
0.159,0,0,12,19,20,20,20,20,20,20,20,20,20,20,20
0.162,0,0,12,19,20,20,20,20,20,20,20,20,20,20,20
0.165,0,0,12,19,20,20,20,20,20,20,20,20,20,20,20
0.168,0,0,12,19,20,20,20,20,20,20,20,20,20,20,20
0.171,0,0,12,20,20,20,20,20,20,20,20,20,20,20,20
0.174,0,0,12,20,20,20,20,20,20,20,20,20,20,20,20
0.177,0,0,12,20,20,20,20,20,20,20,20,20,20,20,20
0.18,0,0,12,20,20,20,20,20,20,20,20,20,20,20,20
0.183,0,0,12,20,20,20,20,20,20,20,20,20,20,20,20
0.186,0,0,12,20,20,20,20,20,20,20,20,20,20,20,20
0.189,0,0,12,20,20,20,20,20,20,20,20,20,20,20,20
0.192,0,0,12,20,20,20,20,20,20,20,20,20,20,20,20
0.195,0,0,12,20,20,20,20,20,20,20,20,20,20,20,20
0.198,0,0,12,20,20,20,20,20,20,20,20,20,20,20,20
0.201,0,0,12,20,20,20,20,20,20,20,20,20,20,20,20
0.204,0,0,12,20,20,20,20,20,20,20,20,20,20,20,20
0.207,0,0,12,20,20,20,20,20,20,20,20,20,20,20,20
0.21,0,0,12,20,20,20,20,20,20,20,20,20,20,20,20
0.213,0,0,12,20,20,20,20,20,20,20,20,20,20,20,20
0.216,0,0,12,20,20,20,20,20,20,20,20,20,20,20,20
0.219,0,0,12,20,20,20,20,20,20,20,20,20,20,20,20
0.222,0,0,15,20,20,20,20,20,20,20,20,20,20,20,20
0.225,0,0,19,20,20,20,20,20,20,20,20,20,20,20,20
0.228,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20
0.231,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20
0.234,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20
0.237,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20
0.24,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20
0.243,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20
0.246,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20
0.249,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20
0.252,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20
0.255,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20
0.258,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20
0.261,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20
0.264,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20
0.267,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20
0.27,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20
0.273,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20
0.276,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20
0.279,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20
0.282,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20
0.285,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20
0.288,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20
0.291,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20
0.294,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20
0.297,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20
0.3,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20
